<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2018.03.08;21:00:00;123.141;123.193;122.979;123.050;8360;0;1
2018.03.08;22:00:00;123.050;123.137;123.014;123.132;6043;0;1
2018.03.08;23:00:00;123.113;123.143;123.094;123.103;2583;0;1
2018.03.09;0:00:00;123.102;123.170;123.094;123.129;3434;0;1
2018.03.09;1:00:00;123.123;123.148;123.049;123.069;2206;0;1
2018.03.09;2:00:00;123.070;123.160;123.024;123.097;5250;0;1
2018.03.09;3:00:00;123.098;123.101;122.951;122.987;7283;0;1
2018.03.09;4:00:00;122.988;123.126;122.971;123.106;3100;0;1
2018.03.09;5:00:00;123.106;123.126;123.076;123.103;2909;0;1
2018.03.09;6:00:00;123.103;123.138;123.078;123.137;3027;0;1
2018.03.09;7:00:00;123.137;123.174;123.114;123.152;2514;0;1
2018.03.09;8:00:00;123.152;123.215;123.138;123.212;3884;0;1
2018.03.09;9:00:00;123.212;123.218;123.110;123.179;7924;0;1
2018.03.09;10:00:00;123.179;123.214;122.945;123.061;8928;0;1
2018.03.09;11:00:00;123.062;123.178;122.990;123.019;6724;0;1
2018.03.09;12:00:00;123.019;123.067;122.925;122.939;6564;0;1
2018.03.09;13:00:00;122.939;123.048;122.902;122.984;5447;0;1
2018.03.09;14:00:00;122.983;123.019;122.929;122.953;5911;0;1
2018.03.09;15:00:00;122.950;123.135;122.730;122.933;21663;0;1
2018.03.09;16:00:00;122.937;123.135;122.913;123.125;13725;0;1
2018.03.09;17:00:00;123.126;123.342;123.056;123.187;13649;0;1
2018.03.09;18:00:00;123.187;123.301;123.162;123.247;7998;0;1
2018.03.09;19:00:00;123.247;123.299;123.159;123.176;5475;0;1
2018.03.09;20:00:00;123.176;123.212;123.108;123.125;4442;0;1
2018.03.09;21:00:00;123.126;123.191;123.108;123.144;3241;0;1
2018.03.09;22:00:00;123.144;123.175;123.026;123.066;5234;0;1
2018.03.09;23:00:00;123.065;123.092;123.035;123.053;1583;0;1
2018.03.12;0:00:00;123.096;123.130;122.985;123.105;750;0;1
2018.03.12;1:00:00;123.105;123.133;123.060;123.084;1443;0;1
2018.03.12;2:00:00;123.084;123.135;123.072;123.106;2618;0;1
2018.03.12;3:00:00;123.107;123.185;123.062;123.167;3813;0;1
2018.03.12;4:00:00;123.166;123.229;123.160;123.213;2374;0;1
2018.03.12;5:00:00;123.212;123.235;123.193;123.230;1619;0;1
2018.03.12;6:00:00;123.229;123.258;123.203;123.248;1851;0;1
2018.03.12;7:00:00;123.249;123.251;123.181;123.197;2489;0;1
2018.03.12;8:00:00;123.197;123.236;123.147;123.230;2653;0;1
2018.03.12;9:00:00;123.229;123.408;123.164;123.376;7290;0;1
2018.03.12;10:00:00;123.375;123.393;123.223;123.341;7502;0;1
2018.03.12;11:00:00;123.340;123.346;123.116;123.118;5456;0;1
2018.03.12;12:00:00;123.118;123.155;123.070;123.120;5172;0;1
2018.03.12;13:00:00;123.120;123.120;122.903;122.922;6583;0;1
2018.03.12;14:00:00;122.922;123.023;122.907;123.012;6788;0;1
2018.03.12;15:00:00;123.012;123.097;122.945;123.078;6508;0;1
2018.03.12;16:00:00;123.077;123.213;123.071;123.213;8889;0;1
2018.03.12;17:00:00;123.214;123.265;123.170;123.179;7876;0;1
2018.03.12;18:00:00;123.178;123.244;123.104;123.192;5350;0;1
2018.03.12;19:00:00;123.192;123.353;123.153;123.293;3478;0;1
2018.03.12;20:00:00;123.291;123.456;123.280;123.368;4545;0;1
2018.03.12;21:00:00;123.369;123.403;123.328;123.391;2856;0;1
2018.03.12;22:00:00;123.397;123.410;123.325;123.325;1175;0;1
2018.03.12;23:00:00;123.351;123.395;123.335;123.346;3979;0;1
2018.03.13;0:00:00;123.344;123.365;123.332;123.335;683;0;1
2018.03.13;1:00:00;123.335;123.395;123.330;123.385;1054;0;1
2018.03.13;2:00:00;123.385;123.453;123.349;123.401;3325;0;1
2018.03.13;3:00:00;123.402;123.417;123.364;123.390;1838;0;1
2018.03.13;4:00:00;123.390;123.405;123.330;123.341;1839;0;1
2018.03.13;5:00:00;123.342;123.352;123.308;123.320;1904;0;1
2018.03.13;6:00:00;123.320;123.333;123.260;123.277;2545;0;1
2018.03.13;7:00:00;123.276;123.298;123.251;123.281;2191;0;1
2018.03.13;8:00:00;123.280;123.357;123.244;123.285;3818;0;1
2018.03.13;9:00:00;123.285;123.336;123.172;123.194;6014;0;1
2018.03.13;10:00:00;123.192;123.346;123.145;123.338;6220;0;1
2018.03.13;11:00:00;123.338;123.381;123.236;123.291;6720;0;1
2018.03.13;12:00:00;123.295;123.511;123.271;123.297;5706;0;1
2018.03.13;13:00:00;123.296;123.417;123.261;123.368;4785;0;1
2018.03.13;14:00:00;123.367;123.854;123.319;123.661;19315;0;1
2018.03.13;15:00:00;123.656;123.852;123.590;123.687;12616;0;1
2018.03.13;16:00:00;123.688;123.813;123.398;123.748;15012;0;1
2018.03.13;17:00:00;123.746;124.008;123.704;123.981;11817;0;1
2018.03.13;18:00:00;123.981;124.074;123.880;124.012;7709;0;1
2018.03.13;19:00:00;124.015;124.062;123.903;123.911;4790;0;1
2018.03.13;20:00:00;123.911;123.995;123.906;123.981;3411;0;1
2018.03.13;21:00:00;123.981;124.000;123.842;123.854;6082;0;1
2018.03.13;22:00:00;123.853;123.937;123.845;123.892;1538;0;1
2018.03.13;23:00:00;123.894;123.973;123.890;123.911;3163;0;1
2018.03.14;0:00:00;123.911;123.949;123.884;123.935;929;0;1
2018.03.14;1:00:00;123.936;123.953;123.904;123.929;833;0;1
2018.03.14;2:00:00;123.929;123.986;123.889;123.942;3510;0;1
2018.03.14;3:00:00;123.942;124.055;123.903;124.030;3161;0;1
2018.03.14;4:00:00;124.031;124.117;124.006;124.087;3260;0;1
2018.03.14;5:00:00;124.087;124.090;124.006;124.044;2147;0;1
2018.03.14;6:00:00;124.045;124.078;124.019;124.074;1502;0;1
2018.03.14;7:00:00;124.074;124.125;124.037;124.042;2262;0;1
2018.03.14;8:00:00;124.043;124.058;123.944;123.988;3659;0;1
2018.03.14;9:00:00;123.987;123.988;123.853;123.889;5901;0;1
2018.03.14;10:00:00;123.889;124.014;123.634;123.748;15213;0;1
2018.03.14;11:00:00;123.748;123.826;123.612;123.666;7476;0;1
2018.03.14;12:00:00;123.667;123.757;123.621;123.740;5279;0;1
2018.03.14;13:00:00;123.741;123.832;123.670;123.805;5224;0;1
2018.03.14;14:00:00;123.805;123.968;123.627;123.629;12536;0;1
2018.03.14;15:00:00;123.632;123.760;123.523;123.576;11326;0;1
2018.03.14;16:00:00;123.577;123.677;123.485;123.630;8889;0;1
2018.03.14;17:00:00;123.631;123.680;123.471;123.614;11472;0;1
2018.03.14;18:00:00;123.614;123.783;123.580;123.673;9275;0;1
2018.03.14;19:00:00;123.674;123.784;123.663;123.750;4254;0;1
2018.03.14;20:00:00;123.753;123.770;123.698;123.756;3874;0;1
2018.03.14;21:00:00;123.755;123.762;123.692;123.702;4176;0;1
2018.03.14;22:00:00;123.702;123.731;123.654;123.671;1987;0;1
2018.03.14;23:00:00;123.665;123.696;123.649;123.680;4044;0;1
2018.03.15;0:00:00;123.678;123.693;123.647;123.684;1420;0;1
2018.03.15;1:00:00;123.684;123.761;123.671;123.747;1708;0;1
2018.03.15;2:00:00;123.749;123.835;123.714;123.818;4975;0;1
2018.03.15;3:00:00;123.816;123.833;123.746;123.764;3892;0;1
2018.03.15;4:00:00;123.765;123.836;123.758;123.792;2632;0;1
2018.03.15;5:00:00;123.792;123.818;123.752;123.797;2089;0;1
2018.03.15;6:00:00;123.796;123.829;123.776;123.813;1852;0;1
2018.03.15;7:00:00;123.812;123.822;123.714;123.742;3328;0;1
2018.03.15;8:00:00;123.741;123.780;123.646;123.658;3985;0;1
2018.03.15;9:00:00;123.659;123.728;123.618;123.688;6494;0;1
2018.03.15;10:00:00;123.689;123.720;123.607;123.648;6477;0;1
2018.03.15;11:00:00;123.648;123.679;123.518;123.597;8492;0;1
2018.03.15;12:00:00;123.596;123.672;123.552;123.633;6025;0;1
2018.03.15;13:00:00;123.631;123.638;123.458;123.481;7954;0;1
2018.03.15;14:00:00;123.482;123.558;123.350;123.390;12509;0;1
2018.03.15;15:00:00;123.393;123.464;123.220;123.331;10819;0;1
2018.03.15;16:00:00;123.331;123.458;123.247;123.438;13703;0;1
2018.03.15;17:00:00;123.437;123.479;123.189;123.196;11941;0;1
2018.03.15;18:00:00;123.197;123.248;123.111;123.160;8096;0;1
2018.03.15;19:00:00;123.160;123.352;123.144;123.351;5768;0;1
2018.03.15;20:00:00;123.350;123.350;123.021;123.028;5934;0;1
2018.03.15;21:00:00;123.028;123.066;123.003;123.012;3592;0;1
2018.03.15;22:00:00;123.011;123.049;123.003;123.043;1741;0;1
2018.03.15;23:00:00;123.039;123.068;123.031;123.044;4238;0;1
2018.03.16;0:00:00;123.046;123.081;123.030;123.059;1716;0;1
2018.03.16;1:00:00;123.059;123.074;123.042;123.062;1263;0;1
2018.03.16;2:00:00;123.062;123.100;123.022;123.041;3267;0;1
2018.03.16;3:00:00;123.042;123.045;122.950;123.009;5948;0;1
2018.03.16;4:00:00;123.009;123.098;123.003;123.056;3414;0;1
2018.03.16;5:00:00;123.057;123.108;123.049;123.078;1915;0;1
2018.03.16;6:00:00;123.077;123.131;123.073;123.104;1865;0;1
2018.03.16;7:00:00;123.103;123.127;123.078;123.114;1601;0;1
2018.03.16;8:00:00;123.113;123.221;123.097;123.183;3091;0;1
2018.03.16;9:00:00;123.181;123.248;123.128;123.182;4922;0;1
2018.03.16;10:00:00;123.182;123.222;123.065;123.181;6600;0;1
2018.03.16;11:00:00;123.180;123.362;123.175;123.230;5986;0;1
2018.03.16;12:00:00;123.225;123.314;123.180;123.256;6170;0;1
2018.03.16;13:00:00;123.256;123.303;123.184;123.280;4885;0;1
2018.03.16;14:00:00;123.281;123.295;123.086;123.086;7941;0;1
2018.03.16;15:00:00;123.082;123.098;122.797;122.840;12762;0;1
2018.03.16;16:00:00;122.839;122.907;122.600;122.615;10055;0;1
2018.03.16;17:00:00;122.615;122.820;122.610;122.798;9989;0;1
2018.03.16;18:00:00;122.799;122.952;122.775;122.912;6513;0;1
2018.03.16;19:00:00;122.913;122.914;122.773;122.891;3936;0;1
2018.03.16;20:00:00;122.890;122.934;122.834;122.840;2700;0;1
2018.03.16;21:00:00;122.838;122.899;122.834;122.863;1832;0;1
2018.03.16;22:00:00;122.863;122.907;122.832;122.889;1960;0;1
2018.03.19;0:00:00;122.872;122.919;122.844;122.851;1044;0;1
2018.03.19;1:00:00;122.850;122.874;122.798;122.808;1247;0;1
2018.03.19;2:00:00;122.808;122.808;122.707;122.710;3358;0;1
2018.03.19;3:00:00;122.711;122.712;122.651;122.691;3659;0;1
2018.03.19;4:00:00;122.691;122.728;122.661;122.707;2287;0;1
2018.03.19;5:00:00;122.706;122.730;122.684;122.714;1595;0;1
2018.03.19;6:00:00;122.715;122.715;122.649;122.667;1610;0;1
2018.03.19;7:00:00;122.666;122.681;122.580;122.614;1846;0;1
2018.03.19;8:00:00;122.614;122.667;122.612;122.662;2171;0;1
2018.03.19;9:00:00;122.662;122.744;122.626;122.667;5262;0;1
2018.03.19;10:00:00;122.667;122.806;122.624;122.800;6280;0;1
2018.03.19;11:00:00;122.800;122.888;122.725;122.822;5694;0;1
2018.03.19;12:00:00;122.823;123.016;122.821;122.926;8014;0;1
2018.03.19;13:00:00;122.926;122.932;122.760;122.857;5691;0;1
2018.03.19;14:00:00;122.857;123.255;122.852;123.027;19295;0;1
2018.03.19;15:00:00;123.026;123.187;123.013;123.143;8588;0;1
2018.03.19;16:00:00;123.144;123.242;123.080;123.237;7754;0;1
2018.03.19;17:00:00;123.236;123.330;123.119;123.280;9038;0;1
2018.03.19;18:00:00;123.280;123.370;123.202;123.333;6366;0;1
2018.03.19;19:00:00;123.332;123.495;123.332;123.480;4310;0;1
2018.03.19;20:00:00;123.480;123.588;123.425;123.584;4118;0;1
2018.03.19;21:00:00;123.584;123.584;123.390;123.399;4889;0;1
2018.03.19;22:00:00;123.398;123.433;123.344;123.349;1877;0;1
2018.03.19;23:00:00;123.346;123.376;123.331;123.341;1513;0;2
2018.03.20;0:00:00;123.341;123.375;123.323;123.349;1787;0;1
2018.03.20;1:00:00;123.352;123.422;123.352;123.367;1587;0;1
2018.03.20;2:00:00;123.367;123.448;123.340;123.410;3436;0;1
2018.03.20;3:00:00;123.411;123.506;123.395;123.461;3432;0;1
2018.03.20;4:00:00;123.462;123.491;123.435;123.455;2043;0;1
2018.03.20;5:00:00;123.459;123.471;123.420;123.454;1848;0;1
2018.03.20;6:00:00;123.453;123.465;123.371;123.386;1892;0;1
2018.03.20;7:00:00;123.385;123.395;123.343;123.361;1507;0;1
2018.03.20;8:00:00;123.361;123.478;123.350;123.456;2622;0;1
2018.03.20;9:00:00;123.456;123.547;123.350;123.491;7790;0;1
2018.03.20;10:00:00;123.492;123.492;123.335;123.460;6963;0;1
2018.03.20;11:00:00;123.460;123.466;123.128;123.165;7972;0;1
2018.03.20;12:00:00;123.164;123.165;123.070;123.114;6096;0;1
2018.03.20;13:00:00;123.114;123.126;122.961;122.961;5132;0;1
2018.03.20;14:00:00;122.962;122.964;122.800;122.843;9339;0;1
2018.03.20;15:00:00;122.844;122.856;122.630;122.706;10123;0;1
2018.03.20;16:00:00;122.707;122.773;122.630;122.726;8587;0;1
2018.03.20;17:00:00;122.730;122.867;122.697;122.704;8660;0;1
2018.03.20;18:00:00;122.706;122.774;122.454;122.539;8180;0;1
2018.03.20;19:00:00;122.539;122.644;122.532;122.616;4231;0;1
2018.03.20;20:00:00;122.615;122.627;122.492;122.516;2767;0;1
2018.03.20;21:00:00;122.516;122.551;122.455;122.459;2777;0;1
2018.03.20;22:00:00;122.458;122.481;122.396;122.410;1991;0;1
2018.03.20;23:00:00;122.408;122.451;122.403;122.435;1111;0;3
2018.03.21;0:00:00;122.435;122.462;122.417;122.453;879;0;1
2018.03.21;1:00:00;122.454;122.490;122.433;122.482;984;0;1
2018.03.21;2:00:00;122.481;122.566;122.466;122.564;2152;0;1
2018.03.21;3:00:00;122.564;122.601;122.496;122.572;2799;0;1
2018.03.21;4:00:00;122.572;122.594;122.521;122.569;2127;0;1
2018.03.21;5:00:00;122.568;122.666;122.564;122.629;1874;0;1
2018.03.21;6:00:00;122.631;122.650;122.610;122.610;953;0;1
2018.03.21;7:00:00;122.610;122.660;122.601;122.621;1368;0;1
2018.03.21;8:00:00;122.621;122.733;122.608;122.704;2484;0;1
2018.03.21;9:00:00;122.704;122.816;122.679;122.786;4625;0;1
2018.03.21;10:00:00;122.786;122.906;122.750;122.797;6385;0;1
2018.03.21;11:00:00;122.799;122.836;122.719;122.787;7098;0;1
2018.03.21;12:00:00;122.786;122.865;122.752;122.825;5332;0;1
2018.03.21;13:00:00;122.827;122.843;122.644;122.743;7946;0;1
2018.03.21;14:00:00;122.744;122.857;122.694;122.849;9172;0;1
2018.03.21;15:00:00;122.848;122.957;122.807;122.891;8257;0;1
2018.03.21;16:00:00;122.892;122.906;122.795;122.875;6818;0;1
2018.03.21;17:00:00;122.875;122.940;122.662;122.683;8299;0;1
2018.03.21;18:00:00;122.682;122.686;122.570;122.621;6276;0;1
2018.03.21;19:00:00;122.622;122.828;122.590;122.779;4986;0;1
2018.03.21;20:00:00;122.779;123.316;122.509;123.295;36018;0;1
2018.03.21;21:00:00;123.297;123.476;123.235;123.457;13761;0;1
2018.03.21;22:00:00;123.458;123.498;123.375;123.377;2517;0;1
2018.03.21;23:00:00;123.375;123.440;123.368;123.385;2019;0;1
2018.03.22;0:00:00;123.385;123.426;123.383;123.425;1202;0;1
2018.03.22;1:00:00;123.425;123.494;123.414;123.462;2335;0;1
2018.03.22;2:00:00;123.461;123.690;123.444;123.679;4883;0;1
2018.03.22;3:00:00;123.678;123.690;123.618;123.642;3124;0;1
2018.03.22;4:00:00;123.642;123.648;123.578;123.591;2388;0;1
2018.03.22;5:00:00;123.591;123.642;123.549;123.634;1552;0;1
2018.03.22;6:00:00;123.633;123.651;123.597;123.603;1167;0;1
2018.03.22;7:00:00;123.603;123.604;123.450;123.456;2584;0;1
2018.03.22;8:00:00;123.456;123.579;123.416;123.531;3479;0;1
2018.03.22;9:00:00;123.531;123.885;123.517;123.732;8674;0;1
2018.03.22;10:00:00;123.729;123.747;123.513;123.563;8717;0;1
2018.03.22;11:00:00;123.564;123.593;123.295;123.342;8954;0;1
2018.03.22;12:00:00;123.341;123.355;123.078;123.179;7276;0;1
2018.03.22;13:00:00;123.179;123.259;123.104;123.236;5996;0;1
2018.03.22;14:00:00;123.237;123.315;123.064;123.133;15341;0;1
2018.03.22;15:00:00;123.134;123.238;123.039;123.215;14206;0;1
2018.03.22;16:00:00;123.216;123.256;123.012;123.088;11099;0;1
2018.03.22;17:00:00;123.089;123.121;122.960;123.105;10219;0;1
2018.03.22;18:00:00;123.105;123.182;122.850;123.064;14378;0;1
2018.03.22;19:00:00;123.064;123.109;122.920;123.025;6455;0;1
2018.03.22;20:00:00;123.026;123.146;123.001;123.061;4608;0;1
2018.03.22;21:00:00;123.061;123.226;123.054;123.185;6224;0;1
2018.03.22;22:00:00;123.189;123.195;122.996;123.016;2448;0;1
2018.03.22;23:00:00;123.014;123.092;122.997;123.056;3228;0;1
2018.03.23;0:00:00;123.056;123.232;123.056;123.202;2876;0;1
2018.03.23;1:00:00;123.203;123.287;123.161;123.240;2640;0;1
2018.03.23;2:00:00;123.241;123.409;123.195;123.365;4762;0;1
2018.03.23;3:00:00;123.366;123.375;123.255;123.293;3498;0;1
2018.03.23;4:00:00;123.294;123.413;123.269;123.328;3597;0;1
2018.03.23;5:00:00;123.327;123.378;123.308;123.347;1684;0;1
2018.03.23;6:00:00;123.345;123.361;123.314;123.344;1381;0;1
2018.03.23;7:00:00;123.345;123.386;123.312;123.319;2041;0;1
2018.03.23;8:00:00;123.318;123.470;123.318;123.448;4560;0;1
2018.03.23;9:00:00;123.447;123.487;123.167;123.216;7868;0;1
2018.03.23;10:00:00;123.213;123.406;123.199;123.362;8891;0;1
2018.03.23;11:00:00;123.362;123.400;123.195;123.241;6583;0;1
2018.03.23;12:00:00;123.242;123.341;123.236;123.305;4521;0;1
2018.03.23;13:00:00;123.304;123.459;123.273;123.442;6083;0;1
2018.03.23;14:00:00;123.444;123.598;123.341;123.380;9986;0;1
2018.03.23;15:00:00;123.382;123.463;123.227;123.365;8429;0;1
2018.03.23;16:00:00;123.363;123.548;123.353;123.372;9795;0;1
2018.03.23;17:00:00;123.373;123.625;123.349;123.586;9776;0;1
2018.03.23;18:00:00;123.588;123.669;123.490;123.627;7245;0;1
2018.03.23;19:00:00;123.628;123.683;123.556;123.617;5065;0;1
2018.03.23;20:00:00;123.617;123.733;123.556;123.673;4545;0;1
2018.03.23;21:00:00;123.671;123.707;123.603;123.650;6254;0;1
2018.03.23;22:00:00;123.652;123.664;123.507;123.514;3058;0;1
2018.03.26;0:00:00;123.497;123.608;123.485;123.580;688;0;1
2018.03.26;1:00:00;123.583;123.674;123.571;123.670;1315;0;1
2018.03.26;2:00:00;123.668;123.670;123.534;123.543;1398;0;1
2018.03.26;3:00:00;123.543;123.818;123.517;123.693;3757;0;1
2018.03.26;4:00:00;123.692;123.714;123.640;123.701;2519;0;1
2018.03.26;5:00:00;123.702;123.762;123.671;123.753;1816;0;1
2018.03.26;6:00:00;123.752;123.811;123.720;123.732;2026;0;1
2018.03.26;7:00:00;123.732;123.761;123.712;123.733;1347;0;1
2018.03.26;8:00:00;123.734;123.735;123.648;123.658;2041;0;1
2018.03.26;9:00:00;123.657;123.705;123.616;123.620;5289;0;1
2018.03.26;10:00:00;123.614;123.939;123.590;123.829;8773;0;1
2018.03.26;11:00:00;123.828;123.986;123.742;123.922;6144;0;1
2018.03.26;12:00:00;123.921;124.166;123.918;124.058;7134;0;1
2018.03.26;13:00:00;124.058;124.124;123.986;124.033;5310;0;1
2018.03.26;14:00:00;124.034;124.170;124.034;124.068;5636;0;1
2018.03.26;15:00:00;124.066;124.127;124.000;124.004;7527;0;1
2018.03.26;16:00:00;124.004;124.393;123.981;124.366;11439;0;1
2018.03.26;17:00:00;124.366;124.488;124.333;124.416;9018;0;1
2018.03.26;18:00:00;124.416;124.470;124.371;124.401;8036;0;1
2018.03.26;19:00:00;124.400;124.502;124.370;124.442;5631;0;1
2018.03.26;20:00:00;124.442;124.561;124.416;124.526;4577;0;1
2018.03.26;21:00:00;124.526;124.615;124.521;124.547;3949;0;1
2018.03.26;22:00:00;124.547;124.564;124.493;124.518;4103;0;1
2018.03.26;23:00:00;124.519;124.530;124.405;124.431;1721;0;1
2018.03.27;0:00:00;124.422;124.501;124.422;124.474;3060;0;1
2018.03.27;1:00:00;124.475;124.525;124.440;124.518;1098;0;2
2018.03.27;2:00:00;124.517;124.577;124.484;124.567;1559;0;1
2018.03.27;3:00:00;124.566;124.566;124.470;124.495;3267;0;1
2018.03.27;4:00:00;124.496;124.531;124.422;124.429;3281;0;1
2018.03.27;5:00:00;124.428;124.494;124.423;124.466;2430;0;1
2018.03.27;6:00:00;124.465;124.551;124.465;124.516;1936;0;1
2018.03.27;7:00:00;124.516;124.546;124.485;124.496;1505;0;1
2018.03.27;8:00:00;124.497;124.517;124.427;124.487;1851;0;1
2018.03.27;9:00:00;124.487;124.763;124.461;124.651;6986;0;1
2018.03.27;10:00:00;124.646;124.740;124.584;124.651;8880;0;1
2018.03.27;11:00:00;124.652;124.657;124.261;124.302;8824;0;1
2018.03.27;12:00:00;124.301;124.306;124.099;124.139;6535;0;1
2018.03.27;13:00:00;124.142;124.198;124.049;124.070;4535;0;1
2018.03.27;14:00:00;124.069;124.074;123.893;123.897;8260;0;1
2018.03.27;15:00:00;123.898;123.914;123.719;123.869;10952;0;1
2018.03.27;16:00:00;123.866;123.989;123.774;123.901;9132;0;1
2018.03.27;17:00:00;123.906;124.092;123.897;123.933;12016;0;1
2018.03.27;18:00:00;123.933;124.133;123.893;124.083;7350;0;1
2018.03.27;19:00:00;124.083;124.160;124.066;124.136;4979;0;1
2018.03.27;20:00:00;124.134;124.150;124.041;124.093;4666;0;1
2018.03.27;21:00:00;124.093;124.117;124.001;124.001;3876;0;1
2018.03.27;22:00:00;124.002;124.056;123.946;123.962;6343;0;1
2018.03.27;23:00:00;123.963;124.046;123.963;124.020;1389;0;1
2018.03.28;0:00:00;124.017;124.068;124.012;124.049;4911;0;1
2018.03.28;1:00:00;124.054;124.088;124.034;124.061;1299;0;1
2018.03.28;2:00:00;124.060;124.089;124.054;124.087;1589;0;1
2018.03.28;3:00:00;124.087;124.158;124.066;124.127;2881;0;1
2018.03.28;4:00:00;124.128;124.194;124.092;124.157;2831;0;1
2018.03.28;5:00:00;124.157;124.213;124.097;124.177;2073;0;1
2018.03.28;6:00:00;124.177;124.216;124.164;124.213;1082;0;1
2018.03.28;7:00:00;124.212;124.212;124.070;124.082;1516;0;1
2018.03.28;8:00:00;124.084;124.104;124.030;124.067;2298;0;1
2018.03.28;9:00:00;124.067;124.067;123.834;123.936;6870;0;1
2018.03.28;10:00:00;123.935;124.017;123.765;123.988;9470;0;1
2018.03.28;11:00:00;123.988;124.087;123.961;123.975;6890;0;1
2018.03.28;12:00:00;123.973;123.984;123.837;123.919;6778;0;1
2018.03.28;13:00:00;123.921;123.984;123.867;123.912;4752;0;1
2018.03.28;14:00:00;123.913;124.050;123.883;124.040;5801;0;1
2018.03.28;15:00:00;124.039;124.087;123.773;123.830;9575;0;1
2018.03.28;16:00:00;123.828;123.839;123.347;123.427;13962;0;1
2018.03.28;17:00:00;123.427;123.517;123.372;123.516;9711;0;1
2018.03.28;18:00:00;123.518;123.601;123.425;123.496;7570;0;1
2018.03.28;19:00:00;123.495;123.526;123.382;123.460;4456;0;1
2018.03.28;20:00:00;123.456;123.509;123.140;123.169;5870;0;1
2018.03.28;21:00:00;123.169;123.186;123.005;123.128;5100;0;1
2018.03.28;22:00:00;123.126;123.151;123.000;123.008;4518;0;1
2018.03.28;23:00:00;123.007;123.103;123.004;123.073;1505;0;1
2018.03.29;0:00:00;123.079;123.113;123.047;123.096;1875;0;1
2018.03.29;1:00:00;123.097;123.133;123.071;123.096;2076;0;1
2018.03.29;2:00:00;123.094;123.133;123.054;123.124;1223;0;1
2018.03.29;3:00:00;123.122;123.144;123.014;123.123;3078;0;1
2018.03.29;4:00:00;123.121;123.241;123.120;123.176;4032;0;1
2018.03.29;5:00:00;123.174;123.260;123.169;123.231;2192;0;1
2018.03.29;6:00:00;123.231;123.279;123.200;123.278;1441;0;1
2018.03.29;7:00:00;123.277;123.311;123.260;123.301;1722;0;1
2018.03.29;8:00:00;123.301;123.351;123.255;123.335;2217;0;1
2018.03.29;9:00:00;123.333;123.334;123.037;123.087;7011;0;1
2018.03.29;10:00:00;123.074;123.178;122.954;123.085;9350;0;1
2018.03.29;11:00:00;123.085;123.176;123.000;123.069;5835;0;1
2018.03.29;12:00:00;123.069;123.159;123.002;123.142;4869;0;1
2018.03.29;13:00:00;123.141;123.276;122.974;123.231;5384;0;1
2018.03.29;14:00:00;123.232;123.350;123.172;123.183;6731;0;1
2018.03.29;15:00:00;123.183;123.273;123.067;123.188;8370;0;1
2018.03.29;16:00:00;123.187;123.358;123.175;123.241;8116;0;1
2018.03.29;17:00:00;123.240;123.261;122.970;122.985;10564;0;1
